DefendantId,drug_count,drug_type,policing_category
d2258b5a936bcd3c6817d9e5,1,Possession,Normally Policed
d22926f09a993c2db2a5fee1,1,Possession,Ultra-Policed
d22f448d9b2d140f803862b3,2,Distribution,Normally Policed
d231feadf0d41534ad46c199,3,Distribution,Normally Policed
d2345251061e54d22cda2a92,2,Distribution,Normally Policed
d23b8d5f725e7c44cfa54c42,1,Possession,Normally Policed
d23c8dafb161ff0955e0c106,2,Possession,Highly Policed
d23f0956021ed7d9dfb17fc5,2,Distribution,Normally Policed
d23f31c3ed15ed4c0a063579,1,Possession,Normally Policed
d242c8fe8cd3201a8c76ef9a,1,Distribution,Normally Policed
d2458f665da8216cbd2947f9,1,Possession,Ultra-Policed
d2478b242f8c974e6fd60a66,1,Distribution,Highly Policed
d24c8ff5ad920f657d0dd92f,1,Possession,Normally Policed
d255567e1c5ad0b4efcb23dd,1,Possession,Normally Policed
d261652153ac42bdc4686026,5,Distribution,Normally Policed
d2690dcd7fd62f52629748e9,3,Distribution,Highly Policed
d26f415e2d370ee8680ab6e8,4,Distribution,Highly Policed
d2705589e84daa8c4c83a242,1,Distribution,Normally Policed
d27783faf99ba7370ff94e8e,13,Distribution,Ultra-Policed
d2783bf38d1e80c043c59ae5,1,Distribution,Normally Policed
d27a3cc7404ba4796f2cd05f,7,Distribution,Ultra-Policed
d27c137aff1c89e6f1b76611,2,Possession,Normally Policed
d286b878796c7a4e7ed7233b,1,Distribution,Normally Policed
d28af93291e16eca669f9516,4,Distribution,Normally Policed
d28c410d065fa4ae287f3818,2,Distribution,Highly Policed
d28dcd1699af875a11203a69,7,Distribution,Normally Policed
d29506162a593cc4c2b8a998,2,Possession,Normally Policed
d295b3e62192fd9399e439a0,6,Distribution,Highly Policed
d2a6eeacb6e87934512b8e58,2,Distribution,Normally Policed
d2ab8a1819e96af90dc70d84,1,Possession,Normally Policed
d2af2223f4a85fd492d4b541,1,Possession,Normally Policed
d2b03c147f0ca116514e9009,5,Distribution,Normally Policed
d2b35b7177b3ab704edde17a,1,Distribution,Normally Policed
d2b37769476ed235c218dfb2,1,Possession,Normally Policed
d2b66ea79faf4805db41cfeb,1,Distribution,Normally Policed
d2be4eeca489fc6dd148e769,6,Distribution,Normally Policed
d2d4160908260a2f9c59ffb0,1,Distribution,Normally Policed
d2d75fea8c2576e1dc29bcd1,7,Distribution,Normally Policed
d2e224591dcc151b97cfd346,1,Possession,Normally Policed
d2e8c154943a938712d480a6,2,Distribution,Normally Policed
d2f0c9ad6d58c893724b9cfa,1,Possession,Normally Policed
d2f20018ea0db0f9bce9ac50,1,Possession,Normally Policed
d2f2887244ef9465c612bf97,4,Distribution,Normally Policed
d2f2ab93840f65eee04bdac1,2,Distribution,Normally Policed
d2f2bd1748d563bbf1a393e1,1,Distribution,Normally Policed
d2f4bcd9a05b0c7355589093,5,Distribution,Normally Policed
d2f5b5c21ea651bc70986f88,1,Possession,Ultra-Policed
d2fff3920ca4db1a10ec9fae,1,Possession,Highly Policed
d302511858ce21dc29698feb,3,Possession,Highly Policed
d30c18512e68b772fcedecf4,3,Distribution,Normally Policed
d31cf846a20f4a9db09271c3,1,Possession,Normally Policed
d31fddc98e152133a8cde5f0,3,Distribution,Normally Policed
d3241d8d856c2940656ebce4,1,Distribution,Normally Policed
d327e540a64136763fb59cd2,1,Possession,Normally Policed
d3352e4b5d7c38b6d5d217fe,11,Distribution,Normally Policed
d34177d00495af16d630f1ee,9,Distribution,Normally Policed
d341df449b8a0c08378106a0,1,Possession,Normally Policed
d343e29359a8d65f9ea28061,1,Possession,Normally Policed
d34645b10dc72fd2c70b9a3b,6,Possession,Highly Policed
d346cef0a0f53d21a7f312c4,4,Possession,Normally Policed
d3502cfc341c0b1a403bd756,4,Distribution,Normally Policed
d350c814cf4b084abb973e1a,9,Distribution,Normally Policed
d350d840c1a8db798c7aa32e,3,Possession,Normally Policed
d3514f0628e2980a8a5ed88e,2,Possession,Normally Policed
d35178fc0eed919ca248b8fe,1,Possession,Normally Policed
d354f80f593f8ed995ae325b,2,Distribution,Normally Policed
d35c83e47be3413fd869fb89,1,Possession,Normally Policed
d35ccfe18574f25e089e4b45,7,Possession,Normally Policed
d363afc5e7dc9cb4a55e03c2,1,Possession,Normally Policed
d3679d33cab3d50b95c8e8a6,7,Distribution,Highly Policed
d374aa622e7b892a5d5b11cc,4,Distribution,Normally Policed
d385d5e445d7a05b4ab85988,1,Distribution,Highly Policed
d387e12a542c25167cab9d12,2,Distribution,Normally Policed
d388b70b87cf0749f5de9a6e,2,Distribution,Ultra-Policed
d38ad1fb18f0c948055cc94f,2,Distribution,Normally Policed
d38fada105a017f809fc5102,3,Possession,Normally Policed
d396984faee531a9604f41f5,7,Possession,Highly Policed
d39750ca827b16cb3cfa3154,2,Distribution,Normally Policed
d39cb95a08879b5e06d29ab3,1,Distribution,Normally Policed
d39fa392e43480313dabb464,1,Possession,Normally Policed
d3a1f448749d6aef074cb57d,2,Possession,Normally Policed
d3a7b25224e7bc66df16cf3a,1,Distribution,Normally Policed
d3a9b2dd5a48e9a9050cb7ca,1,Possession,Highly Policed
d3b2c8fc2b313fc2254b1d55,1,Distribution,Normally Policed
d3b3dce90b54e3fa08dbfca9,1,Possession,Normally Policed
d3b62fa251efa49bc1e77808,1,Possession,Normally Policed
d3b6aa760f1d0cc84b87b369,1,Distribution,Normally Policed
d3ba00295f6bcbc0279de17f,2,Distribution,Normally Policed
d3beb88552475d17a7a7530a,4,Distribution,Ultra-Policed
d3bf269fc3d901f9f7876efa,2,Distribution,Highly Policed
d3bfd118c269a2700d246bce,1,Possession,Normally Policed
d3bfe84727d2208d7d8dd2a9,1,Possession,Normally Policed
d3c4f685a6bd8e6c1f01101b,2,Distribution,Normally Policed
d3c6b64914563e1fe45ff731,1,Distribution,Normally Policed
d3c8f062e15578260c0134dc,1,Possession,Normally Policed
d3cd5dec884e2c40f75fdf59,3,Distribution,Normally Policed
d3ce92b99eb79a3e33cc06c6,1,Possession,Normally Policed
d3dd55614fca5920ce5d3b3e,5,Distribution,Normally Policed
d3e0ef20074b4b9e875506b9,1,Distribution,Highly Policed
d3ed5ef98898ba0a116cd24c,1,Possession,Normally Policed
d3f7b93181188db799d71101,1,Distribution,Highly Policed
d3fb45dc2af69fcafd17f070,2,Possession,Highly Policed
d3fe407bcd9569d10203a305,2,Possession,Normally Policed
d402f2e6553c5d8d74336a71,2,Distribution,Highly Policed
d40a965f50e4a6b7845ba65c,2,Distribution,Normally Policed
d40d9074e741cf34f98cf862,1,Possession,Normally Policed
d41643268fadcb7f99a4f558,1,Distribution,Normally Policed
d416b6c3b47420192a9da34c,1,Possession,Normally Policed
d41e0c6e6e6b49beaeb4c2f6,1,Possession,Normally Policed
d41ec70fcb85cf4ec6013028,4,Distribution,Normally Policed
d42c7d2a0cc9c0d41ffae3c2,1,Possession,Normally Policed
d431f3c7250fb9d9e68021e1,1,Distribution,Normally Policed
d432456bbef215551d8b491a,2,Possession,Normally Policed
d436d5f79eba4de959105ec5,1,Distribution,Highly Policed
d4371d685b7d0a7c731cc962,1,Distribution,Normally Policed
d438beed9ff40c8124f58511,1,Distribution,Normally Policed
d43b32e55c76c339d2f739ed,5,Distribution,Highly Policed
d43fa99ad6dd2fb596b0f1c3,1,Distribution,Ultra-Policed
d4446578eb7d9c860c60d857,1,Distribution,Normally Policed
d447735391d1d79507812612,1,Distribution,Normally Policed
d449822a7221d5b2282c9dee,1,Possession,Highly Policed
d452bc8d19b864cc334e8b48,4,Distribution,Normally Policed
d455efe57bb77ad94dd51648,1,Distribution,Normally Policed
d45606ab18184488aca68641,7,Distribution,Normally Policed
d462121a9c3b4b4e01acc599,1,Distribution,Normally Policed
d46ac2f403df740782758700,2,Distribution,Normally Policed
d46b4ba1c540ce3cc68c60b6,6,Distribution,Highly Policed
d46def65b322cf40bb6ccda9,1,Possession,Normally Policed
d46fc1d43211446565a3ff64,2,Possession,Normally Policed
d470a85dfefd9b1bddfd8c78,2,Distribution,Ultra-Policed
d474fee7bf7f1b1385d17468,2,Possession,Normally Policed
d478a61d83689cc23fce57ad,1,Possession,Normally Policed
d47aead2fe34fa1fea9d2f7d,1,Distribution,Normally Policed
d47c6b0302ec17b913ec953a,1,Possession,Ultra-Policed
d47d20fe03837178becd13af,1,Distribution,Highly Policed
d489f410f289927651200da5,2,Possession,Normally Policed
d48fb54d647f3f476ba0de59,4,Distribution,Normally Policed
d497dcc9dfdc3d04b277f02e,8,Distribution,Ultra-Policed
d498a236c1fd75a0e82dfba9,2,Distribution,Ultra-Policed
d499eda2bc388d6ffd77b4f5,2,Distribution,Normally Policed
d49da8654560be1d51c1effb,1,Possession,Highly Policed
d4a0338b464ec85659cfb0b7,1,Distribution,Ultra-Policed
d4a6002af42b9f1b82f384c1,5,Distribution,Normally Policed
d4af858490dc779ff92d5bc6,3,Distribution,Normally Policed
d4b36038c2e22bfd2d1cc947,1,Possession,Normally Policed
d4b3779cc3f5b4bf073b1485,1,Distribution,Normally Policed
d4b6a028771e03cae4162701,1,Possession,Highly Policed
d4b6d88810ab9bf5cee8293b,1,Distribution,Normally Policed
d4b9e594660e2e83be8142c8,4,Distribution,Normally Policed
d4c637b0b7e098c5883ed57e,3,Possession,Normally Policed
d4c7c822ebcc50a8867e2115,1,Distribution,Normally Policed
d4ce77502a314aecf4b15d7f,1,Distribution,Normally Policed
d4ce80d84bbcc61929b603aa,2,Possession,Normally Policed
d4d83ead418d4b9b4bbb6f83,1,Distribution,Normally Policed
d4d906d4305c9f2714621b1d,8,Distribution,Ultra-Policed
d4d9ed65760cf2d3cc825cd4,1,Distribution,Normally Policed
d4dd26f78f18c2eb5f2c6a89,1,Distribution,Highly Policed
d4dda134cf910968d74d91d7,6,Distribution,Normally Policed
d4de8cded0ebfc8039604ec1,1,Possession,Normally Policed
d4e85d63c40db88023216697,1,Possession,Normally Policed
d4eb66af22d6a59b5dbc40e2,1,Possession,Normally Policed
d4ed0716b7ad043bcf16d336,1,Possession,Normally Policed
d4f0ca6fdfc64aef223411d1,5,Distribution,Normally Policed
d4fc363a12bad425c60187d5,1,Possession,Normally Policed
d4fdd064cb24b6fd41abdbb9,1,Possession,Normally Policed
d4fed83faebf510492776b8c,2,Possession,Highly Policed
d505496fcec3fa63629ff095,2,Distribution,Normally Policed
d5120454f3f93985bc9a9c6b,1,Possession,Normally Policed
d51668f520b628add201b17e,2,Possession,Normally Policed
d519a744f7051a599ce42305,1,Distribution,Normally Policed
d51dcd72190869c05309a010,8,Distribution,Normally Policed
d52251d98ddca6f7918b3d42,3,Possession,Normally Policed
d52947b97b55fccdf4b8fc46,1,Distribution,Normally Policed
d53092ea264facde91e304f2,2,Possession,Ultra-Policed
d530a1870d539e772e9a4d7e,1,Possession,Normally Policed
d534f8a83586558f8a817eec,1,Possession,Highly Policed
d5390a909536e73d58a11eb3,2,Possession,Normally Policed
d53bfc4964c27d5b9f9990d3,1,Possession,Normally Policed
d545008ead8a5602ffe400f1,5,Possession,Highly Policed
d54934b57b247ad32703fc57,1,Possession,Normally Policed
d54dfd5975ca5c5faf7de9f8,4,Possession,Highly Policed
d5504305fe773ccbf7136e44,3,Distribution,Normally Policed
d55164d5a0e8858d6766b866,1,Distribution,Normally Policed
d5560eafb9539081e4c902c5,1,Possession,Normally Policed
d55fdc2054f903a4d6cc69ef,5,Possession,Normally Policed
d562c1031c5b77be77172cd1,8,Distribution,Normally Policed
d56ca1cbe5e3101b2ddd6b08,1,Distribution,Normally Policed
d56dff9346a84b8d81132249,1,Possession,Normally Policed
d578eef725de602270d89cb1,1,Possession,Normally Policed
d57a80266643d657c2360f57,3,Possession,Normally Policed
d57ea83f814ddb1d9b44ec67,2,Distribution,Normally Policed
d57f366a2fbab079d904713a,1,Possession,Highly Policed
d58086d70bfdf3dbbdfe4d13,3,Distribution,Highly Policed
d581bbcfeef1a17044ca8f9a,1,Distribution,Normally Policed
d5853e8eebe285bc8dc51c7e,2,Possession,Highly Policed
d5861af4f101d58f58b925e8,2,Possession,Normally Policed
d59501e7a3d787f7021e4292,16,Distribution,Normally Policed
d596e6998127e3171fa446cf,1,Distribution,Normally Policed
d59753fcaae7f501259c0bd5,1,Distribution,Normally Policed
d5993a9d4bdb6092cfba8511,1,Distribution,Normally Policed
d59b49970c4e1d53247bc751,1,Distribution,Normally Policed
d59db6b3a29d21b9b6590923,1,Distribution,Normally Policed
d59e48f9f5d586615f85a5a9,1,Distribution,Normally Policed
d59f09b241a6337548ee7183,1,Possession,Normally Policed
d5a2a4c474be2b838894f926,1,Distribution,Normally Policed
d5b6d4838fdc13a7b092781b,6,Distribution,Highly Policed
d5bb713634a31a89154a1ff9,2,Distribution,Normally Policed
d5bedc953c5280c65f2a4d8b,3,Possession,Highly Policed
d5bf8a44dee4a843143ea6bf,2,Distribution,Highly Policed
d5c0fcbb8a879b211d4826b6,3,Possession,Normally Policed
d5c85b1638e23c70ca0da4d5,4,Possession,Highly Policed
d5c9996598e057d792681db2,1,Distribution,Normally Policed
d5cc2870e0bd07514f3f3071,7,Distribution,Highly Policed
d5cd41d72556d289996780de,1,Distribution,Normally Policed
d5cde486bc66f07711733aeb,6,Distribution,Normally Policed
d5ce14dbbe6f4f743207603e,2,Distribution,Normally Policed
d5ce6dc328a920f3275bebac,1,Possession,Normally Policed
d5cf332956236b594ed6b56c,1,Distribution,Normally Policed
d5d002cbf1317e1c95d47555,1,Possession,Normally Policed
d5d4b2aa3f24e910b0910223,4,Distribution,Normally Policed
d5dd6abd3325026c4e6bfb78,1,Possession,Normally Policed
d5df170da2098bfe605e637b,10,Distribution,Highly Policed
d5dfacd7b57261402249b73d,1,Distribution,Highly Policed
d5e281394c156b1528c86cf7,1,Distribution,Normally Policed
d5e4a0a14a343c4fd5f49abe,1,Possession,Normally Policed
d5e9c2d84bccaaa26a10139b,1,Possession,Normally Policed
d5eb3b69cbabb19c3389b5e0,1,Distribution,Normally Policed
d5edd16a90bebb9195340df8,1,Distribution,Highly Policed
d5ef8e8ae16dbf12b1937798,9,Distribution,Ultra-Policed
d5f332874205e73740ec939d,1,Possession,Normally Policed
d5f4cf3b02d9555260c6ca21,1,Possession,Normally Policed
d5fd9c463374f4016667a5a2,3,Possession,Normally Policed
d60059c60546ed310123a6ea,4,Possession,Normally Policed
d6093fcdb1d4a3b8ce83a98c,2,Possession,Highly Policed
d60a97eeba9bee563c7c0089,1,Distribution,Highly Policed
d60ae8ab668db4231adef1aa,2,Possession,Normally Policed
d60dba81e64637bb2a61e480,1,Possession,Normally Policed
d612fc4579caeee1f5620845,5,Possession,Highly Policed
d614055da26ab6dee8bc5d32,1,Possession,Normally Policed
d6172ea21d955239c2e42a83,1,Possession,Normally Policed
d61a6fed032c8ea2b3acf8ff,1,Distribution,Normally Policed
d61cba89242d5c85738f1630,1,Distribution,Normally Policed
d624e2e2adb47a8f342196d8,1,Possession,Normally Policed
d62ac85659deebb7c08a7a59,1,Possession,Ultra-Policed
d63c6d37908f149d04b2047f,2,Distribution,Normally Policed
d63f35b63f5dd23d72fab1e8,1,Possession,Normally Policed
d64192d3d5e8ff4bee44d2f3,2,Possession,Normally Policed
d646092c61295f97820c30f1,3,Distribution,Normally Policed
d64b3e6ba249ac50d36b7310,8,Possession,Ultra-Policed
d64fb7f92a81968486da6c24,2,Distribution,Normally Policed
d6562fb52733b0e930f5bc8e,1,Distribution,Normally Policed
d6566be7c216c4598e605874,3,Possession,Highly Policed
d6567a8500cc2cef7e672533,8,Distribution,Highly Policed
d65cd7b33c30a94b3be8f89f,1,Possession,Normally Policed
d661e9eee4b64c7eb7347cde,1,Possession,Normally Policed
d664b21e2163148f55428d34,6,Possession,Normally Policed
d66851853a7c2ecd29f3cf1d,2,Distribution,Normally Policed
d673d58ebb54c791d1869282,1,Possession,Ultra-Policed
d674b60ff977125b7624c0e4,1,Distribution,Normally Policed
d677c3079b9a53e767acb034,3,Distribution,Highly Policed
d678e06a441a5291d659fe37,12,Distribution,Normally Policed
d68346e39b6a50daa85f7869,1,Distribution,Normally Policed
d6871775f34c62f69d5880bc,2,Distribution,Normally Policed
d68928ce482ac5fff6cc3f13,11,Distribution,Normally Policed
d68d79ca09bebefa53373724,3,Distribution,Normally Policed
d68f999b0d2a004298268925,1,Possession,Normally Policed
d691d6b7cc5c9f60fde065c2,2,Distribution,Normally Policed
d69349dd93efdc714a333be4,4,Distribution,Normally Policed
d69ba121ed3073432314f9d7,1,Possession,Normally Policed
d6a72c7aa61ffae0e701313c,1,Possession,Normally Policed
d6a88598240407ea0ffb2548,1,Distribution,Normally Policed
d6a9e9eb6c95837fcf3aede6,1,Distribution,Highly Policed
d6b0198810a3c93b35e1d6c9,3,Possession,Normally Policed
d6b73b483e2184489e80199f,5,Possession,Normally Policed
d6baf2348ae4fab8740996bb,2,Distribution,Ultra-Policed
d6bc0c799500867ff9c54ddd,5,Possession,Normally Policed
d6bea83501a6436a2ef78724,1,Possession,Highly Policed
d6c009a62107839527832c27,1,Distribution,Normally Policed
d6c32d135eb51743fa730daf,6,Possession,Highly Policed
d6c34c42bdca78770e7c4a2b,1,Possession,Normally Policed
d6c3a6cc8dc69606f87ebdb7,9,Possession,Highly Policed
d6c6d593e81f3107f97ee155,6,Distribution,Normally Policed
d6c7acd2da253cc93d469a68,1,Possession,Ultra-Policed
d6cabd58a353bff1c51ab939,1,Possession,Normally Policed
d6e610051e55036f8ae5949e,17,Possession,Normally Policed
d6e9e5ec1ad3fe8ed3406006,3,Distribution,Highly Policed
d6f05b88a1f5391f4306b1e2,1,Distribution,Normally Policed
d701449ee7e782bc2bebbc2e,1,Possession,Highly Policed
d7143535b85e51a4f74e0496,1,Possession,Normally Policed
d7174753315af6aba1540558,1,Distribution,Normally Policed
d7197dc937114d74cf398ab8,1,Possession,Normally Policed
d719da8bfe5449b968a46483,5,Distribution,Normally Policed
d71b5bc234ac6dd1f5ac6592,7,Distribution,Highly Policed
d71bee871e23905c8bf2e4c2,1,Distribution,Normally Policed
d71eea25282648537db323cb,2,Distribution,Highly Policed
d721e5cdee864b92de952b79,5,Possession,Normally Policed
d722c70ecd9903fd0e0aa0f6,1,Possession,Highly Policed
d7267dd2a952e44290443b27,1,Possession,Normally Policed
d72a13831c3f258efadf84e4,1,Possession,Normally Policed
d72e00cd29966a0391ea5727,1,Possession,Normally Policed
d7320759e37dcb825cf3731c,3,Possession,Normally Policed
d7373ee0aa4556683874193a,2,Distribution,Normally Policed
d737c7e6adf981e31313f451,1,Distribution,Normally Policed
d7380b528f177e1a0b7f6771,3,Distribution,Normally Policed
d738d1fb59a408dd0dad77ce,3,Distribution,Normally Policed
d73dd87e28dc0aec93ad95c0,5,Distribution,Normally Policed
d73f333c5e1ff759a11ef3ae,3,Distribution,Highly Policed
d746be701d186c3ab4eaba3b,4,Possession,Normally Policed
d748f468e27dcdb9dea08f9c,1,Distribution,Normally Policed
d74ae28e0e796b98eef315d6,2,Distribution,Normally Policed
d750a47640119bcbe649ade2,2,Distribution,Normally Policed
d7564699901b1ee62a2ab5f2,1,Possession,Normally Policed
d75986e20ef62f4e3a2a0483,3,Distribution,Highly Policed
d759feb183bb37833b361b5e,1,Distribution,Highly Policed
d75b80fa6b4539af708a06e1,1,Possession,Normally Policed
d75b828757ae999dcfba32dc,1,Distribution,Normally Policed
d75dcc6c8632ec9f17e2d5c7,1,Possession,Normally Policed
d75dd80c714e79f5736aae32,9,Possession,Highly Policed
d761e8cce1b02c88f5e97eea,3,Possession,Normally Policed
d76237c19c3853579ebddd33,5,Distribution,Normally Policed
d7676237e6a28503b98898eb,1,Distribution,Highly Policed
d76d6d1a0bee3028fb0e555a,3,Distribution,Normally Policed
d770c1c53556720e41ce5837,3,Distribution,Normally Policed
d774be1794f5f889b702a08a,3,Possession,Highly Policed
d7750d02e1a874cc14e59f30,17,Distribution,Normally Policed
d7751813755fea05389b18d6,1,Possession,Highly Policed
d777099643cac22e6c49517d,5,Distribution,Normally Policed
d77a81a11b766012468d59c8,3,Distribution,Normally Policed
d77cb5e60f30021141ee61f4,1,Possession,Normally Policed
d77d771772a5684d6895a0f1,1,Possession,Normally Policed
d7808a22c325f4e1c148a597,15,Distribution,Normally Policed
d7847acb1ae99e86a9a0f62c,2,Distribution,Normally Policed
d786ad33c0882a519eda5847,1,Distribution,Normally Policed
d78c5d0dd086d06989e9bd85,1,Possession,Normally Policed
d78ccf10ef0cbc184a51d1e7,1,Distribution,Normally Policed
d78d63c6a96564cd68d04023,1,Distribution,Normally Policed
d78d9554a381dbba23f6397d,1,Possession,Highly Policed
d78e8d35898e6061efd244ce,1,Possession,Normally Policed
d78f8801e145bffb084560d5,2,Distribution,Normally Policed
d7908b4b292110a210c83720,3,Distribution,Normally Policed
d7951b85959a5361f995977c,1,Possession,Normally Policed
d7959a48fddbf84797ac73c7,1,Possession,Normally Policed
d79859d01082c96c7630daa1,10,Possession,Normally Policed
d7991142a94fa769b706361b,3,Distribution,Normally Policed
d79b031a1a45bb40e844bc39,2,Distribution,Normally Policed
d79d3995de0a156edd183964,16,Distribution,Highly Policed
d79f0f3159ef027feb9c6eea,1,Distribution,Normally Policed
d7a5fb617fa2b30d9be75201,1,Possession,Normally Policed
d7aa25456d3f7690e0d174f5,3,Possession,Normally Policed
d7acd0858f9a2afcbe791104,1,Distribution,Ultra-Policed
d7b6c65412119cffea722106,5,Possession,Ultra-Policed
d7ba95f7fdac94b69ce78a37,3,Possession,Highly Policed
d7c305548c1258866b242627,1,Possession,Normally Policed
d7d2df7480cfd2f478d03a26,22,Distribution,Highly Policed
d7d91993fe01dbcd068ac409,2,Possession,Normally Policed
d7dd764dd8cda8dd5f69ea2e,1,Possession,Normally Policed
d7e2f01f1abb7f6dbaec1322,2,Distribution,Normally Policed
d7ebbfa47401470da1eccb7c,2,Distribution,Highly Policed
